reportts,acnum,pos,fltdes,dep,arr,ivs12,ibe,iaie,iai,zwbp,acct,alt,alt_peak,alt_rtd,aoc,b25,baf,bbf,bbr,bbv,btmc,cas,cas_peak,cas_rtd,cg,cnt,code,dbfl,dbfs,dbnfl,dbnfs,dflm,dflm_peak,dfsm,dfsm_peak,dnflm,dnflm_peak,dnfsm,dnfsm_peak,dph,e,ecyc,egt,egt_peak,egtb,ehrs,eopt,esn,fdp,fedet,ff,ffan,ffr,fmvc,fmvt,foc,focb,focvp,ftba,ftbm,fvd,fvl,fvmf,fvmo,fvn1,fvn2,fvp,fvt,gle,gw,hpcbf,hpctc,joip,lpbt,lpcsp,lpcsv,lpctc,lpt,lptm,max,mn,mn_peak,mn_rtd,mne,mne_peak,n1,n1_peak,n1a,n1a_peak,n1c2,n1c2_peak,n1com,n1com_peak,n1k,n1max,n1max_peak,n1msa,n1p,n2a,n2a_peak,n2c5,n2p,naidp,nait,naiup,nedet,nf,nf_peak,nsa,oat,oat_peak,odm5f,odm6f,odm7f,odp,oip,oiq,oit,p25,p2e,p5,pamb,pb,ph,phm,ps14,ptmc,qe,rfan,rvn1,rvn2,shptp,slptp,sva,t14,t2,t25,t2_peak,t3,tat,tat_peak,tat_rtd,tcc,tccoc,tec,tfuel,tla,tn,tol,tr,ttp,vb1,vb2,vorrc,vorv,votm,vsva,w14,pf,wai,nai,prv,hpv,xf
2019-05-02 03:44:53,VQ-BDU,2,269.0,UUDD,URFF,,,,,,-20.0,2094.0,1913.0,1052.0,3.7,7.3,4.4,0.36,0.31,0.48,-30.0,174.0,173.0,126.0,28.5,23920,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1018,872.6,885.3,503.1,3928.0,,0.0,12.1,0.0,3199.0,0.1,7435.0,7290.0,,7.2,0.031,0.0,,,0.01,0.01,0.04,0.02,0.1,0.2,0.01,0.04,21.0,8144.0,14.3,-7.4,85.3,267.7,22.6,22.8,8.2,59.67,3.4,,0.274,0.272,0.195,0.188,0.271,83.04,83.4,82.97,83.38,84.21,84.42,82.94,83.47,,90.67,90.64,83.46,84.53,89.75,90.07,78.63,91.24,73.8,10.0,125.4,0.0,82.98,83.45,,5.0,4.0,0.0,0.0,0.0,3.1,195.19,11.0,78.1,36.666,14.692,0.004,13.7,481.174,5,0.0,15.94,0.0,,0.12,0.0,0.05,97.1,17.4,75.9,34.0,7.3,102.0,7.7,557.9,7.5,8.0,7.0,0.0,0.0,18.0,71.5,34.9,55.2,,,41.0,0.3,0.4,55.4,,,0.759,1186.0,0.04,0.0,1.0,0.0,0.0,0.0
2019-05-02 03:44:53,VQ-BDU,1,269.0,UUDD,URFF,,,,,,-20.0,2094.0,1913.0,1052.0,3.7,7.3,4.3,0.33,0.26,0.43,-30.0,174.0,173.0,126.0,28.5,23920,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1356,867.8,879.1,499.3,2852.0,,0.0,13.0,0.0,3187.0,0.13,7127.0,7125.0,,6.7,0.039,0.0,,,0.02,0.0,0.02,0.06,0.1,0.1,0.01,0.05,28.0,8144.0,14.6,-8.2,83.8,270.3,22.3,22.0,8.3,54.26,1.8,,0.274,0.272,0.195,0.187,0.271,82.98,83.35,82.94,83.4,84.16,84.38,82.94,83.48,,90.67,90.64,83.42,84.49,89.75,90.12,78.72,91.29,74.5,9.0,108.7,0.0,82.89,83.42,,5.0,3.9,0.0,0.0,0.0,6.4,192.27,11.9,77.4,36.054,14.794,0.007,13.7,480.493,5,0.0,16.007,0.0,,0.13,0.07,0.03,97.0,17.4,76.4,34.0,7.0,101.5,7.7,561.8,7.5,8.0,7.0,0.0,0.0,20.0,68.7,35.1,52.1,,,41.0,0.5,0.3,55.1,,,0.764,1186.0,0.03,0.0,1.0,0.0,0.0,0.0
2019-05-02 11:09:12,VQ-BDU,2,955.0,UUDD,UGTB,,,,,,-20.0,2711.0,2521.0,1070.0,3.5,7.3,4.6,0.38,0.41,0.57,-30.0,194.0,194.0,127.0,25.1,26813,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1020,928.6,939.6,529.7,3932.0,,0.0,11.9,0.0,3603.0,0.17,8317.0,8145.0,,19.2,0.039,0.0,,,0.01,0.01,0.0,0.01,0.1,0.2,0.01,0.06,16.0,8300.0,13.8,-7.6,83.2,269.2,27.5,27.8,7.7,59.88,3.5,,0.309,0.301,0.196,0.189,0.297,87.95,87.63,87.92,87.69,88.68,88.52,87.91,87.68,,91.22,90.65,88.01,88.75,92.06,91.7,79.43,92.83,72.4,16.0,125.2,0.0,87.85,87.61,,8.2,4.4,0.0,0.0,0.0,2.7,194.94,11.9,83.1,37.31,14.471,0.003,13.4,517.218,5,0.0,16.037,0.0,,0.11,0.01,0.03,105.8,17.7,80.5,38.3,9.8,108.4,8.9,586.2,9.2,9.2,10.2,0.0,0.0,23.0,85.8,35.0,67.6,,,0.0,0.5,0.5,52.8,,,0.805,1232.0,0.03,0.0,1.0,0.0,0.0,0.0
2019-05-02 11:09:12,VQ-BDU,1,955.0,UUDD,UGTB,,,,,,-20.0,2711.0,2489.0,1070.0,3.5,7.3,4.4,0.37,0.31,0.48,-30.0,194.0,192.0,127.0,25.1,26813,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1358,924.0,933.0,524.0,2856.0,,0.0,12.8,0.0,3589.0,0.16,8037.0,8041.0,,14.9,0.047,0.0,,,0.01,0.01,0.0,0.02,0.1,0.2,0.0,0.03,25.0,8300.0,14.2,-7.8,79.0,273.3,26.3,26.7,8.7,56.02,4.1,,0.309,0.298,0.196,0.189,0.295,87.91,87.6,87.9,87.69,88.65,88.49,87.91,87.69,,91.22,90.71,87.96,88.7,92.06,91.76,79.46,92.87,72.7,15.0,108.3,0.0,87.81,87.59,,8.2,4.4,0.0,0.0,0.0,4.7,188.05,13.4,87.9,36.832,14.57,0.003,13.4,518.0,5,0.0,16.112,0.0,,0.13,0.05,0.02,105.9,17.7,80.6,38.3,9.6,108.7,9.0,589.6,9.2,9.2,10.2,0.0,0.0,24.0,87.7,35.1,67.6,,,0.0,0.5,0.3,50.9,,,0.806,1231.0,0.03,0.0,1.0,0.0,0.0,0.0
2019-05-02 14:48:55,VQ-BDU,1,956.0,UGTB,UUDD,,,,,,-20.0,3614.0,3528.0,1703.0,3.3,7.3,4.2,0.32,0.24,0.4,-30.0,171.0,170.0,126.0,26.7,28420,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1359,886.5,916.0,529.7,2859.0,,0.0,12.9,0.0,2939.0,0.14,6591.0,6646.0,,8.1,0.034,0.0,,,0.01,0.0,0.0,0.01,0.0,0.2,0.01,0.02,26.0,7117.0,13.4,-7.6,77.8,244.8,25.7,25.5,8.4,48.83,0.3,,0.277,0.27,0.197,0.191,0.267,81.9,84.19,81.96,84.24,80.86,83.19,81.97,84.32,,93.54,93.35,84.26,83.26,91.07,91.85,78.69,90.8,13.6,25.0,108.3,0.0,81.92,84.25,,20.2,18.0,0.0,0.0,0.0,4.5,183.39,13.6,91.5,32.622,13.875,0.004,12.9,435.768,5,0.0,14.974,0.0,,0.13,0.07,0.01,88.0,16.2,76.3,48.5,22.2,116.5,21.9,594.3,22.0,22.1,22.4,0.0,0.0,34.0,80.9,35.1,74.5,,,72.0,0.4,0.4,56.0,,,0.763,1072.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-02 14:48:55,VQ-BDU,2,956.0,UGTB,UUDD,,,,,,-20.0,3614.0,3528.0,1703.0,3.4,7.3,4.5,0.36,0.25,0.44,-30.0,171.0,170.0,126.0,26.7,28420,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1021,892.2,921.8,534.3,3935.0,,0.0,12.0,0.0,2956.0,0.09,6824.0,6675.0,,7.4,0.027,0.0,,,0.01,0.01,0.01,0.01,0.1,0.3,0.01,0.06,16.0,7117.0,13.0,-7.3,81.7,242.6,25.5,25.3,7.9,61.68,2.8,,0.277,0.27,0.197,0.192,0.267,82.01,84.27,82.0,84.23,80.97,83.25,81.97,84.32,,93.53,93.35,84.34,83.33,91.08,91.84,78.59,90.77,13.4,26.0,122.4,0.0,82.05,84.33,,20.2,18.0,0.0,0.0,0.0,2.6,188.64,12.3,91.0,33.343,13.78,0.001,12.9,437.062,5,0.0,14.917,0.0,,0.1,0.02,0.03,88.2,16.2,75.7,48.6,22.0,117.1,21.8,591.5,22.0,22.1,22.4,0.0,0.0,33.0,82.4,35.0,76.4,,,72.0,0.3,0.6,56.9,,,0.757,1072.0,0.04,0.0,0.0,0.0,0.0,0.0
2019-05-02 18:47:23,VQ-BDU,1,778.0,UUDD,UIII,,,,,,-20.0,2989.0,2893.0,1100.0,3.5,7.3,4.4,0.34,0.24,0.42,-30.0,182.0,181.0,125.0,31.5,30006,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1360,881.9,912.2,515.4,2861.0,,0.0,12.7,0.0,3281.0,0.15,7357.0,7364.0,,15.2,0.042,0.0,,,0.02,0.0,0.0,0.01,0.1,0.2,0.0,0.03,25.0,8280.0,14.0,-7.9,79.5,264.8,21.4,21.7,9.3,51.8,1.7,,0.29,0.284,0.193,0.184,0.28,84.41,85.4,84.42,85.46,85.38,86.1,84.4,85.51,,89.93,90.61,85.43,86.15,90.62,91.3,79.15,92.06,14.1,13.0,110.0,0.0,84.35,85.42,,6.5,5.9,0.0,0.0,0.0,4.6,185.14,13.3,88.0,35.421,14.275,0.001,13.2,484.125,5,0.0,15.59,0.0,,0.14,0.06,0.0,97.6,17.1,78.8,37.8,8.0,107.8,10.0,580.7,10.2,10.3,8.4,0.0,0.0,23.0,88.2,35.1,68.0,,,67.0,0.5,0.4,53.3,,,0.788,1169.0,0.51,0.0,0.0,1.0,0.0,0.0
2019-05-02 18:47:23,VQ-BDU,2,778.0,UUDD,UIII,,,,,,-20.0,2989.0,2893.0,1100.0,3.5,7.3,4.7,0.34,0.29,0.45,-30.0,182.0,181.0,125.0,31.5,30006,4000,,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1022,888.4,919.8,521.3,3937.0,,0.0,11.7,2.0,3295.0,0.13,7624.0,7452.0,,20.8,0.033,0.0,,,0.01,0.0,0.0,0.01,0.0,0.3,0.01,0.06,21.0,8280.0,13.6,-7.4,83.1,261.7,22.8,23.2,7.9,57.74,2.4,,0.29,0.284,0.193,0.184,0.28,84.47,85.44,84.42,85.46,85.44,86.14,84.4,85.51,,89.95,90.6,85.48,86.18,90.6,91.23,79.09,92.0,13.8,14.0,124.1,0.0,84.41,85.45,,6.5,5.9,0.0,0.0,0.0,2.6,192.3,11.9,85.2,36.023,14.175,0.003,13.2,483.818,5,0.0,15.524,0.0,,0.11,0.0,0.05,97.6,17.1,78.5,37.8,8.0,107.8,10.0,579.1,10.2,10.3,8.4,0.0,0.0,21.0,88.7,35.0,68.4,,,61.0,0.4,0.5,54.8,,,0.785,1170.0,0.51,0.0,0.0,1.0,0.0,0.0
2019-05-03 01:35:30,VQ-BDU,2,777.0,UIII,UUDD,,,,,,-20.0,3158.0,2665.0,1332.0,3.5,7.3,4.6,0.29,0.31,0.42,-30.0,165.0,166.0,126.0,23.6,31620,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1023,873.8,886.0,499.0,3942.0,,0.0,11.6,0.0,3260.0,0.13,7524.0,7324.0,,13.9,0.032,0.0,,,0.01,0.01,0.01,0.01,0.1,0.1,0.01,0.06,20.0,8008.0,13.8,-7.9,81.9,264.6,20.9,20.9,8.2,59.02,3.0,,0.264,0.267,0.195,0.186,0.265,83.95,84.18,83.91,84.19,85.55,86.01,83.86,84.27,,89.4,89.49,84.28,86.32,90.01,90.02,78.99,92.13,13.9,10.0,124.8,0.0,83.89,84.2,,2.3,-0.9,0.0,0.0,0.0,2.7,190.0,12.0,83.7,36.388,14.249,0.004,13.3,487.581,5,0.0,15.603,0.0,,0.12,0.02,0.02,97.6,17.2,78.0,29.7,3.7,98.5,2.4,559.2,1.2,2.8,4.3,0.0,0.0,17.0,86.0,35.0,62.8,,,57.0,0.4,0.3,54.1,,,0.78,1180.0,0.5,0.0,0.0,1.0,0.0,0.0
2019-05-03 01:35:30,VQ-BDU,1,777.0,UIII,UUDD,,,,,,-20.0,3158.0,1796.0,1332.0,3.6,7.3,4.3,0.36,0.29,0.46,-30.0,165.0,169.0,126.0,23.6,31620,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1361,867.7,879.0,495.2,2866.0,,0.0,12.5,0.0,3302.0,0.16,7424.0,7407.0,,8.3,0.043,0.0,,,0.02,0.01,0.03,0.04,0.1,0.1,0.0,0.04,28.0,8008.0,14.6,-8.1,80.6,271.7,19.7,19.5,8.5,49.15,2.2,,0.264,0.264,0.195,0.186,0.262,83.9,83.97,83.92,84.03,85.49,85.41,83.87,84.11,,89.4,89.43,84.23,86.27,90.02,90.24,79.05,92.2,14.6,9.0,111.8,0.0,83.85,84.0,,2.3,1.5,0.0,0.0,0.0,5.0,189.77,13.1,83.9,36.429,14.834,0.001,13.7,496.943,5,0.0,16.143,0.0,,0.15,0.08,0.05,99.6,17.6,78.4,31.9,3.7,99.2,5.0,559.7,1.2,5.2,4.3,0.0,0.0,18.0,85.2,35.1,58.8,,,58.0,0.5,0.3,53.3,,,0.784,1205.0,0.5,0.0,0.0,1.0,0.0,0.0
2019-05-03 09:51:35,VQ-BDU,2,991.0,UUDD,EDDL,,,,,,-20.0,1773.0,1609.0,995.0,3.7,7.3,4.6,0.43,0.58,0.72,-30.0,167.0,162.0,125.0,24.1,33120,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1024,959.1,971.9,549.4,3948.0,,0.0,12.6,0.0,3908.0,0.2,9010.0,8828.0,,7.3,0.046,0.0,,,0.01,0.01,0.01,0.02,0.1,0.3,0.01,0.05,20.0,8585.0,14.3,-7.2,83.6,282.0,21.7,23.0,7.4,59.73,3.3,,0.259,0.245,0.194,0.185,0.244,89.93,89.65,89.95,89.71,89.79,89.56,89.92,89.76,,92.21,91.93,89.98,89.86,93.41,93.18,79.39,93.22,14.5,20.0,127.5,0.0,89.88,89.66,,14.0,12.2,0.0,0.0,0.0,2.9,202.69,11.2,82.6,39.308,14.711,0.001,13.8,548.787,5,0.0,16.448,0.0,,0.14,0.03,0.04,111.5,18.4,80.3,46.6,15.7,121.4,15.4,609.0,15.2,15.5,15.9,0.0,0.0,29.0,74.3,35.0,66.7,,,0.0,0.6,0.6,51.2,,,0.803,1238.0,0.04,0.0,0.0,0.0,0.0,0.0
2019-05-03 09:51:35,VQ-BDU,1,991.0,UUDD,EDDL,,,,,,-20.0,1773.0,995.0,995.0,3.8,7.3,4.4,0.56,0.44,0.67,-30.0,167.0,171.0,125.0,24.1,33120,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1362,963.0,969.3,542.9,2872.0,,0.0,13.4,0.0,3941.0,0.22,8826.0,8812.0,,10.7,0.055,0.0,,,0.0,0.01,0.0,0.01,0.1,0.4,0.0,0.03,25.0,8585.0,15.1,-8.5,85.3,291.5,19.0,20.3,9.0,51.75,3.2,,0.259,0.253,0.194,0.185,0.25,89.9,89.59,89.93,89.68,89.76,89.2,89.92,89.62,,92.21,92.03,89.93,89.8,93.4,93.45,79.49,93.27,15.0,18.0,115.0,0.0,89.85,89.49,,13.9,13.7,0.0,0.0,0.0,5.3,198.75,12.8,85.5,39.591,15.086,0.009,14.1,559.793,5,0.0,16.907,0.0,,0.17,0.06,0.04,113.8,18.8,80.8,48.4,15.6,124.0,17.4,609.0,15.2,17.5,15.9,0.0,0.0,29.0,86.5,35.1,65.1,,,2.0,0.7,0.7,49.5,,,0.808,1261.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-03 14:30:00,VQ-BDU,2,992.0,EDDL,UUDD,,,,,,-20.0,1957.0,1673.0,191.0,3.6,7.3,4.5,0.31,0.32,0.44,-30.0,160.0,159.0,126.0,28.9,34613,4000,,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1025,874.4,887.5,507.1,3951.0,,0.0,11.6,3.0,3163.0,0.08,7358.0,7180.0,,18.1,0.03,0.0,,,0.01,0.01,0.0,0.02,0.1,0.2,0.0,0.06,16.0,7656.0,14.1,-7.4,83.8,264.4,23.8,23.5,7.8,61.75,3.1,,0.249,0.246,0.191,0.184,0.245,82.35,83.22,82.26,83.2,82.79,83.94,82.24,83.29,,91.03,91.1,83.4,84.25,90.11,90.24,78.63,91.15,14.4,18.0,125.0,0.0,82.29,83.29,,10.0,6.9,0.0,0.0,0.0,2.7,189.75,12.1,81.2,36.208,14.688,0.002,13.8,476.406,5,0.0,15.953,0.0,,0.12,0.02,0.01,96.0,17.5,75.9,36.2,11.5,103.6,9.8,565.2,9.2,10.1,12.0,0.0,0.0,26.0,84.9,35.0,66.8,,,55.0,0.3,0.3,55.0,,,0.759,1169.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-03 14:30:00,VQ-BDU,1,992.0,EDDL,UUDD,,,,,,-20.0,1957.0,1798.0,191.0,3.6,7.3,4.3,0.38,0.27,0.47,-30.0,160.0,156.0,126.0,28.9,34613,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1363,869.7,881.5,502.0,2875.0,,0.0,12.5,0.0,3138.0,0.13,7074.0,7081.0,,15.2,0.039,0.0,,,0.01,0.0,0.0,0.0,0.1,0.2,0.0,0.02,25.0,7656.0,14.5,-7.6,77.7,265.6,23.7,23.4,8.5,52.65,3.0,,0.249,0.246,0.191,0.184,0.244,82.26,83.23,82.27,83.27,82.7,84.0,82.24,83.36,,91.03,91.13,83.32,84.17,90.12,90.27,78.74,91.17,14.6,17.0,110.3,0.0,82.22,83.29,,10.0,6.4,0.0,0.0,0.0,4.8,184.67,13.5,85.9,35.376,14.745,0.017,13.7,474.618,5,0.0,15.97,0.0,,0.16,0.09,0.01,95.6,17.4,76.6,35.8,11.6,102.9,9.5,566.7,9.2,9.7,12.0,0.0,0.0,27.0,86.9,35.1,66.2,,,55.0,0.4,0.5,53.9,,,0.766,1165.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-04 03:46:52,VQ-BDU,2,269.0,UUDD,URFF,,,,,,-20.0,1890.0,1702.0,763.0,3.7,7.3,4.5,0.32,0.33,0.45,-30.0,164.0,164.0,125.0,28.2,36106,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1026,889.1,898.8,509.6,3954.0,,0.0,12.3,0.0,3317.0,0.12,7672.0,7484.0,,7.2,0.033,0.0,,,0.01,0.01,0.0,0.01,0.1,0.1,0.01,0.05,18.0,8079.0,14.4,-7.3,84.7,273.0,22.6,22.6,8.0,58.75,3.4,,0.257,0.258,0.192,0.186,0.256,84.21,84.39,84.14,84.39,85.17,85.33,84.13,84.47,,90.78,90.79,84.45,85.46,90.35,90.49,78.69,91.56,14.4,11.0,125.8,0.0,84.14,84.45,,6.6,5.1,0.0,0.0,0.0,3.1,194.92,10.7,76.6,37.447,14.741,0.003,13.8,494.581,5,0.0,16.091,0.0,,0.12,0.01,0.01,99.9,17.7,76.3,35.5,7.0,105.9,8.1,566.0,8.0,8.6,8.5,0.0,0.0,20.0,69.9,34.9,55.9,,,39.0,0.4,0.3,54.6,,,0.763,1199.0,0.04,0.0,0.0,0.0,0.0,0.0
2019-05-04 03:46:52,VQ-BDU,1,269.0,UUDD,URFF,,,,,,-20.0,1890.0,1496.0,763.0,3.7,7.3,4.3,0.37,0.27,0.46,-30.0,164.0,166.0,125.0,28.2,36106,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1364,882.6,891.8,504.9,2878.0,,0.0,13.4,0.0,3314.0,0.13,7390.0,7357.0,,6.7,0.042,0.0,,,0.0,0.0,0.0,0.01,0.1,0.2,0.0,0.02,28.0,8079.0,14.8,-8.5,84.4,278.7,21.0,21.1,8.7,50.33,3.0,,0.257,0.261,0.192,0.187,0.258,84.16,84.22,84.13,84.28,85.12,85.08,84.13,84.38,,90.78,90.84,84.42,85.42,90.35,90.54,78.7,91.63,14.8,10.0,111.7,0.0,84.07,84.29,,6.6,5.5,0.0,0.0,0.0,7.1,194.97,11.5,74.3,37.252,14.964,0.016,13.9,496.343,5,0.0,16.278,0.0,,0.15,0.07,0.02,100.2,17.8,76.4,36.0,8.1,106.0,9.0,569.3,8.0,9.1,8.5,0.0,0.0,20.0,65.9,35.1,50.9,,,39.0,0.5,0.5,54.4,,,0.763,1204.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-04 07:11:17,VQ-BDU,2,270.0,URFF,UUDD,,,,,,-20.0,1865.0,1717.0,609.0,3.6,7.3,4.5,0.32,0.32,0.45,-30.0,172.0,172.0,125.0,26.9,37420,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1027,893.4,906.8,525.9,3956.0,,0.0,12.0,0.0,3092.0,0.09,7153.0,7006.0,,7.3,0.029,0.0,,,0.01,0.0,0.0,0.01,0.1,0.2,0.01,0.06,20.0,7409.0,14.1,-8.0,83.8,254.8,27.3,26.9,7.9,59.38,4.3,,0.269,0.267,0.192,0.183,0.265,82.25,83.19,82.17,83.14,81.54,82.62,82.15,83.23,,92.64,92.4,83.29,82.76,90.92,91.11,78.61,90.56,14.3,25.0,124.4,0.0,82.21,83.28,,18.0,15.0,0.0,0.0,0.0,2.7,190.0,11.8,86.4,34.939,14.767,0.002,13.8,460.0,5,0.0,15.914,0.0,,0.11,0.02,0.01,92.9,17.3,75.8,44.8,19.8,110.6,18.8,577.9,18.7,19.0,20.1,0.0,0.0,35.0,78.0,35.0,70.1,,,48.0,0.3,0.5,55.8,,,0.759,1144.0,0.04,0.0,0.0,0.0,0.0,0.0
2019-05-04 07:11:17,VQ-BDU,1,270.0,URFF,UUDD,,,,,,-20.0,1865.0,1717.0,609.0,3.6,7.3,4.2,0.37,0.27,0.46,-30.0,172.0,172.0,125.0,26.9,37420,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1365,886.8,899.2,520.5,2880.0,,0.0,12.9,0.0,3072.0,0.12,6906.0,6947.0,,8.1,0.036,0.0,,,0.02,0.0,0.0,0.0,0.0,0.3,0.01,0.03,28.0,7409.0,14.5,-7.8,80.4,256.7,27.5,27.2,8.2,50.12,2.1,,0.269,0.267,0.192,0.183,0.265,82.15,83.11,82.19,83.15,81.44,82.54,82.15,83.23,,92.64,92.4,83.2,82.66,90.93,91.17,78.74,90.59,14.5,22.0,110.2,0.0,82.15,83.18,,18.0,15.0,0.0,0.0,0.0,4.9,185.44,13.1,86.9,34.144,14.864,0.007,13.8,459.387,5,0.0,15.967,0.0,,0.14,0.1,0.03,92.7,17.3,76.6,44.8,19.9,109.8,18.9,578.5,18.7,19.0,20.1,0.0,0.0,33.0,76.6,35.1,67.6,,,48.0,0.4,0.5,55.1,,,0.766,1143.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-04 11:07:42,VQ-BDU,2,955.0,UUDD,UGTB,,,,,,-20.0,1679.0,1496.0,647.0,3.7,7.3,4.4,0.32,0.33,0.47,-30.0,160.0,161.0,126.0,25.7,38906,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1028,883.8,893.1,510.2,3958.0,,0.0,12.0,0.0,3185.0,0.12,7407.0,7245.0,,7.3,0.031,0.0,,,0.01,0.01,0.0,0.0,0.1,0.2,0.01,0.06,16.0,7544.0,14.3,-7.7,82.5,263.7,24.1,23.8,7.9,59.87,4.7,,0.25,0.25,0.192,0.184,0.247,83.01,83.44,82.97,83.41,83.33,83.8,82.93,83.51,,91.42,91.44,83.51,83.91,90.43,90.54,78.66,91.0,14.5,19.0,125.4,0.0,83.0,83.5,,10.8,9.0,0.0,0.0,0.0,2.8,189.35,11.9,84.1,36.19,14.786,0.001,13.9,478.518,5,0.0,16.064,0.0,,0.14,0.0,0.0,96.3,17.6,76.1,38.7,12.3,105.7,12.3,567.3,12.0,12.5,12.8,0.0,0.0,29.0,77.0,35.0,64.6,,,36.0,0.4,0.4,54.7,,,0.762,1173.0,0.04,0.0,0.0,0.0,0.0,0.0
2019-05-04 11:07:42,VQ-BDU,1,955.0,UUDD,UGTB,,,,,,-20.0,1679.0,1448.0,647.0,3.7,7.3,4.1,0.39,0.29,0.49,-30.0,160.0,160.0,126.0,25.7,38906,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1366,878.5,886.3,505.3,2882.0,,0.0,12.9,0.0,3163.0,0.15,7145.0,7127.0,,8.1,0.038,0.0,,,0.01,0.0,0.0,0.01,0.0,0.4,0.01,0.02,27.0,7544.0,14.7,-7.7,80.3,265.2,24.4,24.1,8.2,51.77,2.3,,0.25,0.249,0.192,0.184,0.246,82.94,83.36,82.94,83.4,83.26,83.69,82.92,83.47,,91.41,91.46,83.46,83.86,90.42,90.59,78.77,91.03,14.7,17.0,110.9,0.0,82.89,83.43,,10.8,9.2,0.0,0.0,0.0,5.2,186.0,12.9,84.5,35.41,14.925,0.012,13.9,476.968,5,0.0,16.16,0.0,,0.16,0.1,0.04,96.2,17.6,76.8,38.8,12.3,104.9,12.5,566.7,12.0,12.6,12.8,0.0,0.0,30.0,75.5,35.1,61.2,,,37.0,0.5,0.6,54.0,,,0.768,1173.0,0.03,0.0,0.0,0.0,0.0,0.0
2019-05-04 14:56:44,VQ-BDU,2,956.0,UGTB,UUDD,,,,,,-20.0,2672.0,2531.0,1604.0,3.5,7.3,4.4,0.35,0.31,0.46,-30.0,163.0,160.0,127.0,26.5,40920,4000,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1029,893.8,910.8,518.2,3961.0,,0.0,12.5,0.0,3191.0,0.13,7371.0,7200.0,,7.4,0.03,0.0,,,0.01,0.01,0.0,0.01,0.1,0.2,0.01,0.05,22.0,7654.0,13.7,-8.1,83.7,262.6,21.8,22.3,7.5,61.52,3.4,,0.26,0.256,0.198,0.192,0.255,84.16,84.89,84.09,84.88,84.41,84.86,84.07,84.96,,91.92,92.13,84.95,84.95,90.84,91.34,78.63,91.37,14.0,15.0,124.7,0.0,84.09,84.94,,11.1,11.5,0.0,0.0,0.0,2.8,191.3,11.6,84.3,35.978,14.265,0.003,13.4,472.143,5,0.0,15.537,0.0,,0.14,0.01,0.02,95.4,17.1,75.9,42.4,12.8,112.5,15.0,577.1,15.0,15.2,13.3,0.0,0.0,22.0,77.0,35.0,65.6,,,37.0,0.4,0.5,55.3,,,0.76,1142.0,0.03,0.0,0.0,0.0,0.0,0.0
